Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
360	-1001.109	-1069.394	68.28502	0.0230809	0.00572519	1.19176e-05	0.021801	0.024779	0.00342462	0.0116161	0.0589667	0.00419933	0.0422474	0.00419433	0.00259369	0.00543414	0.00870429	0.0202827	0.0364784	0.0128931	0.0134301	0.00363386	0.0114287	0.0297578	0.00593533	0.00764319	0.014919	0.00457046	0.0197291	0.0169214	0.0413912	0.0237885	0.00393889	0.00855716	0.0209261	0.0807358	0.0688697	0.0807616	0.0318395	0.00381601	0.0339948	0.103526	0.0125447	0.0470259	0.00939968	0.098786	0.00317538	0.0218038	0.0475428	0.0183282	0.057322	0.00828534	0.557391	1.82989	0.19977	0.455897	0.782659	1.2777	2.19348	5.00576	1.164567	0.5711315	0.0186022	0.00461426	9.60505e-06	0.0175707	0.0199708	0.0027601	0.00936211	0.0475246	0.00338448	0.0340496	0.00338045	0.0020904	0.00437968	0.00701528	0.016347	0.0294	0.0103913	0.0108241	0.00292874	0.00921102	0.0239835	0.00478362	0.00616008	0.0120241	0.00368359	0.0159008	0.013638	0.0333595	0.0191725	0.00317458	0.00689671	0.0168655	0.0650696	0.055506	0.0650904	0.0256613	0.00307554	0.0273984	0.0834376	0.0101105	0.0379008	0.00757574	0.0796173	0.00255922	0.0175729	0.0383175	0.0147717	0.046199	0.00667762	1.240761
396	-994.4707	-1062.608	68.13723	0.00429441	0.00854124	0.0113727	0.00690941	0.0191529	0.00407029	0.00631048	0.0248322	0.000289724	0.00444168	0.0174191	0.00341046	0.000215491	0.00708417	0.00568677	0.0012038	0.00115473	0.0087575	0.00746446	0.000941423	0.00788234	0.00158962	0.00576621	0.000650984	0.00211838	0.00603786	0.0940495	0.00226109	0.0200365	0.00156126	0.0153046	0.00147718	0.058125	0.0115482	0.0293891	0.0135928	0.0176751	0.00540201	0.0103618	0.0166587	0.0162101	0.0157901	0.00828457	0.0232754	0.0445345	0.0416662	0.0038701	0.0203041	0.0515407	0.719797	1.52538	0.139073	0.382082	0.740697	1.35008	2.61724	7.19049	1.426441	0.884775	0.00621913	0.0123693	0.0164698	0.0100061	0.027737	0.00589455	0.00913877	0.0359617	0.000419576	0.00643239	0.0252262	0.004939	0.000312072	0.0102592	0.00823553	0.00174333	0.00167227	0.0126825	0.01081	0.00136336	0.0114151	0.00230207	0.00835058	0.000942749	0.00306781	0.00874397	0.136202	0.00327449	0.0290166	0.00226101	0.0221639	0.00213924	0.0841761	0.0167239	0.0425611	0.019685	0.0255969	0.00782314	0.0150058	0.024125	0.0234753	0.0228671	0.0119976	0.0337073	0.0644945	0.0603406	0.00560464	0.0294043	0.0746408	0.690517
432	-1003.017	-1071	67.98367	0.000138458	0.00385552	0.0426414	0.0133467	0.0319479	0.00420803	0.0122794	0.049208	0.00644605	0.00128265	0.0175878	0.00896478	0.00965179	0.00162154	0.0124772	0.0305552	0.00123294	0.0166426	0.00561181	0.0430616	0.0198355	0.0190651	0.0019603	0.00183972	0.00012629	0.0198193	0.175319	0.0378527	0.00453858	0.0863434	0.0108772	0.0581831	0.00531326	0.0177275	0.000790102	0.0557606	0.0920474	0.0216958	0.0172577	0.0164163	0.0510547	0.0240204	0.0398205	0.177267	0.00192826	0.0137305	0.100296	0.0373729	0.0363963	0.645764	1.66419	0.258561	0.517017	0.81399	1.22852	1.93417	3.86757	0.9780412	0.7275638	9.50021e-05	0.00264545	0.0292582	0.00915778	0.0219209	0.00288732	0.00842544	0.0337638	0.00442293	0.000880083	0.0120678	0.00615114	0.00662253	0.00111261	0.00856117	0.0209653	0.000845973	0.0114192	0.00385051	0.0295465	0.01361	0.0130814	0.00134505	0.00126232	8.66532e-05	0.0135989	0.120294	0.0259724	0.00311413	0.0592441	0.00746337	0.0399221	0.00364567	0.0121637	0.000542125	0.0382599	0.0631579	0.0148864	0.0118413	0.011264	0.0350309	0.0164815	0.0273226	0.121631	0.00132307	0.00942115	0.0688179	0.0256432	0.0249732	1.457418
468	-1006.577	-1074.477	67.89935	0.00931428	0.000380806	0.00357182	0.011299	0.0144703	0.00110285	0.00654173	0.0329503	0.000443664	0.0340428	0.010662	0.00106805	0.0011639	0.00129727	0.0119778	0.00424842	0.000465001	0.00219253	0.00255322	0.00194035	0.0098358	0.00743343	0.00126809	0.00566267	0.00138113	0.00721184	0.0204443	0.00258123	0.0294151	0.0024909	0.00721494	0.00150233	0.0659181	0.0195126	0.0193916	0.0255258	0.0311063	0.00969426	0.0112096	0.0238063	0.0255991	0.00669458	0.00150095	0.0172781	0.0596027	0.0177763	0.0154767	0.0325659	0.0329035	0.789913	1.39391	0.1262	0.364404	0.729831	1.37018	2.7442	7.92396	1.496674	1.06254	0.0140341	0.00057377	0.00538176	0.0170246	0.0218028	0.00166169	0.0098566	0.0496471	0.000668481	0.0512932	0.0160648	0.00160926	0.00175368	0.00195463	0.0180473	0.00640121	0.000700629	0.00330354	0.00384701	0.00292358	0.0148199	0.0112002	0.00191067	0.00853209	0.00208099	0.0108663	0.030804	0.0038892	0.0443205	0.0037531	0.0108709	0.0022636	0.0993206	0.0294001	0.0292179	0.0384604	0.0468687	0.0146066	0.0168897	0.0358696	0.0385709	0.0100869	0.00226152	0.0260334	0.089805	0.026784	0.0233192	0.0490679	0.0495765	0.6636903
504	-996.161	-1064.271	68.1101	0.000486616	0.0129717	0.00595255	0.0100623	0.0317285	0.00311826	0.00909359	0.0468833	0.0187387	0.00879248	0.0137715	0.00275381	0.00017002	0.000779364	0.00651602	0.102117	0.00785938	0.00243741	0.0238936	0.0140708	0.00743085	0.00177685	0.00937085	0.0186592	0.00111827	0.0110534	0.0716641	0.0124249	0.0236169	0.0606514	0.00113387	0.0422175	0.0182338	0.0261482	0.00658074	0.0500325	0.0678621	0.014997	0.0332383	0.0290016	0.042372	0.0258779	0.0206758	0.105688	0.0129546	0.000929787	0.00482273	0.0390607	0.0327804	0.729752	1.50672	0.231202	0.489573	0.800256	1.2496	2.0426	4.32521	1.058906	0.9081243	0.000436595	0.0116383	0.00534066	0.009028	0.028467	0.00279772	0.00815883	0.042064	0.0168124	0.00788867	0.0123559	0.00247073	0.000152543	0.00069925	0.00584621	0.0916197	0.00705149	0.00218686	0.0214375	0.0126244	0.00666701	0.0015942	0.00840759	0.0167411	0.00100332	0.00991716	0.0642975	0.0111477	0.0211892	0.0544168	0.00101731	0.0378778	0.0163595	0.0234603	0.00590428	0.0448895	0.0608863	0.0134554	0.0298216	0.0260204	0.0380164	0.0232178	0.0185505	0.094824	0.011623	0.000834211	0.00432699	0.0350456	0.0294108	1.114571
540	-999.371	-1067.569	68.1976	0.0292615	0.00333013	0.0153446	0.0227519	0.0363245	0.00291361	0.0181182	0.0586294	0.000322149	0.0281313	0.0155634	2.5564e-05	0.00986207	0.0199059	0.00736646	0.0360317	0.00046492	0.00908144	0.00535638	0.00126875	0.0252566	0.0229481	0.00882949	0.00588776	0.00433739	0.00688613	0.0326687	0.00395193	0.0397621	0.0465836	0.0212995	0.00116877	0.00783459	0.0152509	0.0485411	0.0322953	0.0595284	0.00323633	0.0196632	0.0259632	0.0415856	0.0216231	0.0258355	0.0287302	0.025794	0.0303503	0.0316218	0.0834078	0.0866949	0.666423	1.62546	0.213607	0.471033	0.790675	1.26474	2.12299	4.6815	1.116142	0.7687325	0.0259505	0.00295331	0.0136084	0.0201774	0.0322143	0.00258392	0.0160681	0.0519953	0.000285697	0.0249481	0.0138023	2.26714e-05	0.00874615	0.0176535	0.00653292	0.0319546	0.000412313	0.00805385	0.00475029	0.00112518	0.0223988	0.0203515	0.00783041	0.00522155	0.0038466	0.00610694	0.0289721	0.00350476	0.0352629	0.0413126	0.0188894	0.00103652	0.00694808	0.0135252	0.0430485	0.028641	0.0527926	0.00287013	0.0174383	0.0230253	0.03688	0.0191764	0.0229122	0.0254793	0.0228754	0.0269161	0.0280437	0.07397	0.0768851	1.12759
576	-1006.753	-1075.056	68.30341	0.0254991	0.00218806	0.00926545	0.00730419	0.0112161	0.00312004	0.00928822	0.0471172	0.015853	0.0112533	0.00304842	0.00664881	0.00473851	0.0169322	0.00028165	0.023946	0.00245703	0.00534497	0.0210855	0.00251235	0.0115317	0.01194	0.0117446	0.00306236	0.00435033	0.00735507	0.0112752	0.0223159	0.0253867	0.00633823	0.00444886	0.0175283	0.0124884	0.0306441	0.0108705	0.022207	0.000716218	0.0239625	0.0364949	0.01555	0.105072	0.0426639	0.0722173	0.00694494	0.0268351	0.0287858	0.0128369	0.0114157	0.145745	0.608438	1.73418	0.162092	0.411717	0.758162	1.31898	2.42885	6.16934	1.31569	0.6578449	0.0262383	0.00225149	0.00953405	0.00751594	0.0115412	0.00321049	0.00955748	0.0484831	0.0163126	0.0115795	0.00313679	0.00684155	0.00487588	0.0174231	0.000289815	0.0246402	0.00252825	0.00549991	0.0216968	0.00258518	0.011866	0.0122862	0.0120851	0.00315113	0.00447644	0.00756829	0.0116021	0.0229629	0.0261226	0.00652197	0.00457783	0.0180364	0.0128504	0.0315325	0.0111857	0.0228508	0.000736981	0.0246572	0.0375529	0.0160008	0.108118	0.0439007	0.0743108	0.00714627	0.027613	0.0296203	0.0132091	0.0117467	0.14997	0.9718274
612	-1007.002	-1074.491	67.48952	0.00103854	0.00149187	0.00386988	0.00262164	0.0153149	0.000855395	0.00944543	0.0274762	0.0065681	0.00869775	0.0108645	0.0012663	0.000181642	0.0105129	1.67597e-05	0.00561335	0.0120046	0.00809908	0.00533482	0.00383351	0.00559367	0.00195585	0.0010342	0.00534597	0.000191966	0.00486216	0.019394	0.0180348	0.0124965	0.00997436	2.7036e-05	0.0077297	0.0259348	0.038951	0.0282611	0.00349573	0.000352856	0.0249941	0.0248851	0.0360433	0.0521902	0.005792	0.0232929	0.0020155	0.00870273	0.0199882	0.00764902	0.0235119	0.0578275	0.909156	1.17033	0.109632	0.340232	0.714368	1.39984	2.93918	9.12144	1.598436	1.456566	0.00171479	0.00246332	0.00638978	0.00432874	0.0252874	0.00141239	0.0155959	0.0453676	0.010845	0.0143614	0.017939	0.00209086	0.000299919	0.0173584	2.76729e-05	0.00926853	0.0198215	0.0133729	0.00880864	0.00632973	0.00923604	0.00322943	0.00170762	0.00882704	0.000316966	0.0080282	0.0320226	0.0297784	0.0206337	0.0164693	4.46408e-05	0.012763	0.0428225	0.0643143	0.0466636	0.00577201	0.000582621	0.0412692	0.0410893	0.0595132	0.0861743	0.0095635	0.0384603	0.0033279	0.0143696	0.0330037	0.0126297	0.0388219	0.0954823	0.6056355
648	-1008.837	-1076.384	67.54676	0.00629833	0.0292901	0.0123083	0.0194341	0.0235744	0.00562584	0.0151973	0.0616081	0.00879358	0.012769	0.031672	0.00366725	0.00517751	0.0105621	0.0177502	0.0304722	0.00935887	0.00476466	0.023083	0.0191775	0.0221035	0.0133331	0.000726131	0.0675107	0.00310172	0.0175846	0.0346662	0.00165438	0.0400135	0.121517	0.0164784	0.000905815	0.0567676	0.0185867	0.0524889	0.011279	0.0428821	0.0188703	0.0208711	0.0127372	0.0519047	0.00983121	0.0453728	0.0461693	0.0341112	0.00193642	0.0121849	0.095547	0.0909057	0.835147	1.3091	0.215026	0.472556	0.791472	1.26347	2.11615	4.65061	1.111356	1.196166	0.00479827	0.0223141	0.00937687	0.0148055	0.0179597	0.00428594	0.0115778	0.046935	0.00669923	0.00972785	0.0241287	0.00279383	0.00394439	0.00804651	0.0135227	0.0232147	0.00712989	0.00362987	0.0175854	0.0146101	0.0168391	0.0101576	0.000553189	0.0514318	0.00236299	0.0133965	0.0264098	0.00126036	0.0304836	0.0925757	0.0125538	0.000690079	0.0432474	0.01416	0.0399877	0.00859271	0.0326689	0.014376	0.0159002	0.00970363	0.0395427	0.00748973	0.0345664	0.0351733	0.025987	0.00147522	0.00928286	0.0727907	0.0692548	1.312626
684	-997.8725	-1065.4	67.52708	0.0208733	0.0252668	0.0188515	0.0146402	0.0314482	0.00313396	0.00208941	0.0839145	0.0171822	0.0237835	0.0563462	0.0156911	0.00465397	0.0175443	0.01624	0.024241	0.0105055	0.0272595	0.0297251	0.0163118	0.0618129	0.00112127	0.00690392	0.0211427	0.00315308	0.0160792	0.0436852	0.0799843	0.128573	0.0320212	0.000505794	0.0383082	0.00122115	0.0209977	0.0206917	0.00313749	0.0608571	0.186111	0.0206105	0.165311	0.0798136	0.149231	0.0561011	0.0948821	0.0352923	0.0763077	0.00929711	0.0353791	0.0306545	0.683516	1.59341	0.399431	0.639179	0.869676	1.14985	1.56451	2.50356	0.6635703	0.8043103	0.0107656	0.0130316	0.00972282	0.00755083	0.0162197	0.00161637	0.00107763	0.0432797	0.00886189	0.0122665	0.0290611	0.00809283	0.00240033	0.00904864	0.00837592	0.0125025	0.0054183	0.0140593	0.015331	0.00841295	0.0318806	0.000578307	0.00356076	0.0109045	0.00162623	0.00829299	0.022531	0.0412526	0.0663126	0.0165152	0.000260868	0.0197578	0.000629817	0.0108297	0.0106719	0.00161819	0.0313876	0.0959885	0.0106301	0.0852609	0.0411646	0.0769675	0.0289347	0.0489363	0.0182023	0.0393564	0.00479507	0.0182471	0.0158103	1.93889
720	-1004.859	-1072.318	67.45966	0.0324023	0.0137194	0.0355851	0.00907696	0.0290801	0.0137181	0.0073259	0.0789278	0.000416729	0.0249099	0.0566463	0.0024237	0.00214301	0.00433021	0.00550142	0.019349	0.00415997	0.0193324	0.00890732	0.0131223	0.0473131	0.0175979	0.0109755	0.0134812	0.00491541	0.0121825	0.0483424	0.062496	0.0368327	0.0275676	0.00932304	0.0589383	0.0124931	0.00727851	0.0657283	0.00919195	0.0378245	0.166232	0.0450377	0.121363	0.0837713	0.163442	0.00560758	0.0554817	0.0648336	0.0366316	0.0260433	0.0164745	0.015653	0.808943	1.35823	0.328955	0.581442	0.844365	1.18432	1.71986	3.03993	0.8039335	1.116723	0.019471	0.00824416	0.0213836	0.00545447	0.0174747	0.00824342	0.00440224	0.0474288	0.000250419	0.0149687	0.0340396	0.00145644	0.00128777	0.00260209	0.00330588	0.0116271	0.00249978	0.0116171	0.00535254	0.00788535	0.0284311	0.0105749	0.00659535	0.00810106	0.00295374	0.00732061	0.0290496	0.0375547	0.0221333	0.0165658	0.00560235	0.0354169	0.00750731	0.00437376	0.0394971	0.00552357	0.0227293	0.0998911	0.0270638	0.0729286	0.0503394	0.0982148	0.00336967	0.0333398	0.0389594	0.0220125	0.0156498	0.00989974	0.00940609	1.664131
756	-996.5148	-1064.368	67.85328	0.00361038	0.0175048	0.00410637	0.00832373	0.00994561	0.0025135	0.00029881	0.0298006	0.000924769	0.00731817	0.0231975	0.000164231	0.00339843	0.00774375	0.000882208	0.0111691	0.000365384	0.00907081	0.00164343	0.00348656	0.0105207	0.00694062	0.0117039	0.0165188	0.000435372	0.00139343	0.0209679	0.0305099	0.0229911	0.0134086	0.000546049	0.0306493	0.00209804	0.00689636	0.0384212	0.00358525	0.0282924	0.0511557	0.00113497	0.0327403	0.0182018	0.0619985	0.0172266	0.0201948	0.00927788	0.0274996	0.00457286	0.0110412	0.0107221	0.768164	1.43469	0.108918	0.33915	0.713659	1.40123	2.94855	9.18118	1.603156	1.003913	0.0054943	0.026639	0.0062491	0.0126671	0.0151353	0.00382506	0.000454732	0.0453508	0.00140732	0.0111368	0.0353021	0.000249927	0.00517176	0.0117845	0.00134255	0.0169972	0.000556044	0.013804	0.00250098	0.00530588	0.0160105	0.0105623	0.017811	0.0251385	0.000662553	0.00212053	0.0319092	0.0464302	0.034988	0.0204053	0.000830981	0.0466423	0.00319281	0.0104949	0.0584697	0.00545606	0.0430556	0.0778492	0.0017272	0.0498244	0.0276996	0.0943498	0.0262155	0.0307326	0.0141191	0.0418491	0.00695901	0.0168025	0.016317	0.6571133
792	-989.087	-1056.963	67.87596	0.000391889	0.00230926	0.0105608	0.00184834	0.00747076	0.000890644	0.000330433	0.0145965	0.00300067	0.000921932	0.0201258	0.000738581	0.00154859	0.00172743	0.00163878	0.00302448	0.00054878	0.00284831	0.000666604	0.00593046	0.0121827	0.00165597	0.00167325	0.00306434	3.10728e-05	0.0041789	0.0124144	0.0184328	0.0252423	0.00507579	0.000569101	0.00585998	0.00103938	0.00416518	0.0167751	0.00610265	0.0177226	0.0372321	0.00686082	0.0244407	0.0401911	0.0150313	0.00178683	0.0233966	0.00792374	0.00975908	0.0038671	0.00636923	0.00957769	0.689206	1.58274	0.0827696	0.296649	0.684462	1.461	3.37099	12.0817	1.801667	0.8164712	0.000970645	0.00571967	0.0261574	0.00457802	0.0185039	0.00220598	0.000818429	0.0361531	0.00743217	0.00228347	0.0498482	0.00182935	0.00383559	0.00427856	0.00405898	0.00749115	0.00135924	0.00705479	0.00165107	0.0146888	0.0301745	0.00410157	0.00414436	0.00758988	7.69623e-05	0.0103505	0.0307485	0.0456549	0.0625211	0.0125719	0.00140957	0.0145142	0.00257438	0.0103165	0.0415492	0.0151153	0.0438959	0.0922177	0.0169931	0.0605356	0.0995468	0.0372301	0.00442569	0.0579496	0.0196258	0.0241716	0.00957817	0.0157756	0.0237224	0.4037408
828	-1001.756	-1069.564	67.80788	0.0151654	0.00550097	0.000878277	0.00165146	0.017711	0.00183363	0.0116168	0.040429	0.00312997	0.0121854	0.00535767	0.00421828	0.00147518	8.02037e-05	0.00494034	0.0134987	0.000175864	0.00293177	0.000665161	0.00740028	0.0152256	0.00283919	0.00636692	0.00368195	0.000736391	0.00491863	0.00432511	0.0307501	0.0198817	0.0227476	0.00501382	0.0231585	0.0129628	0.0207921	0.0542241	0.0118313	0.00457719	0.00330206	0.0354578	0.0383807	0.0354694	0.0127468	0.0247148	0.00285441	0.00816225	0.0220986	0.0204559	0.0194103	0.061936	0.758804	1.45224	0.100481	0.326073	0.704958	1.41852	3.0668	9.95211	1.661456	0.9796973	0.0223064	0.00809124	0.00129184	0.00242909	0.0260507	0.00269705	0.0170869	0.0594661	0.0046038	0.0179233	0.00788046	0.00620457	0.0021698	0.00011797	0.00726662	0.0198549	0.000258673	0.00431227	0.000978368	0.0108849	0.0223949	0.00417609	0.00936494	0.00541568	0.00108314	0.00723469	0.00636169	0.0452296	0.0292435	0.0334588	0.0073747	0.0340633	0.0190666	0.0305825	0.0797569	0.0174024	0.00673248	0.00485692	0.052154	0.0564531	0.052171	0.018749	0.0363523	0.00419848	0.0120057	0.0325043	0.0300881	0.0285501	0.0911001	0.6798674
864	-1004.54	-1072.842	68.30203	0.0120819	0.0105716	0.000961132	0.00440675	0.016074	0.00173886	0.0178792	0.0445671	0.0013448	0.0151312	0.00482749	0.00335087	0.00211272	0.005134	0.000493568	0.00223936	7.36338e-05	0.00194524	0.0108399	0.00493669	0.0155456	0.0116581	0.00668887	0.00659065	0.000919505	0.00606242	0.0134961	0.0197224	0.0208952	0.0119246	0.00576552	0.0206997	0.0169414	0.021581	0.0265013	0.0159719	0.00841706	0.00359528	0.0635178	0.00504444	0.0336159	0.0121909	0.0137523	0.00111274	0.0144879	0.0164305	0.0104281	0.0472384	0.0788727	0.616106	1.7198	0.12231	0.358883	0.726363	1.37672	2.78642	8.17593	1.519308	0.6717039	0.0175003	0.0153128	0.00139218	0.00638309	0.0232829	0.00251871	0.0258977	0.0645546	0.00194792	0.0219173	0.00699252	0.00485366	0.00306024	0.0074365	0.000714924	0.00324367	0.000106657	0.00281764	0.0157014	0.0071507	0.0225175	0.0168866	0.00968869	0.00954643	0.00133189	0.0087813	0.0195489	0.0285676	0.0302663	0.0172726	0.00835125	0.0299831	0.0245393	0.0312597	0.0383867	0.023135	0.0121919	0.0052077	0.0920042	0.00730677	0.048692	0.0176583	0.0199199	0.00161178	0.0209854	0.0237993	0.0151049	0.0684238	0.114246	0.6903786
900	-1004.25	-1071.746	67.496	0.0255191	0.0319725	0.00516798	0.0109202	0.010378	0.00644095	0.0138659	0.0479454	0.00344027	0.0240223	0.0178389	0.00103871	0.0017835	0.0021306	0.00175619	0.0433214	0.000124245	0.00327021	0.0129711	0.00147042	0.0237552	0.0408302	0.00575575	0.0016905	0.00143401	0.014933	0.0163551	0.0561967	0.0274835	0.0190432	0.0104263	0.0342576	0.0661371	0.0592264	0.0505097	0.0113675	0.00656217	0.0084206	0.0628378	0.0261367	0.0501614	0.0175804	0.0204715	0.0213397	0.0218203	0.0385546	0.0157863	0.0340155	0.0882005	0.914696	1.15995	0.199568	0.455672	0.782539	1.27789	2.19456	5.01082	1.165297	1.478564	0.0228529	0.0286321	0.00462804	0.00977924	0.00929371	0.00576802	0.0124172	0.0429361	0.00308084	0.0215125	0.0159752	0.00093019	0.00159716	0.001908	0.0015727	0.0387953	0.000111264	0.00292855	0.0116159	0.00131679	0.0212733	0.0365644	0.0051544	0.00151388	0.00128419	0.0133728	0.0146463	0.0503254	0.0246121	0.0170536	0.00933698	0.0306784	0.0592272	0.0530385	0.0452325	0.0101799	0.00587657	0.00754083	0.0562726	0.023406	0.0449206	0.0157437	0.0183327	0.0191102	0.0195405	0.0345265	0.014137	0.0304616	0.0789855	1.116667
936	-1000.417	-1067.712	67.29459	0.0150583	0.0219755	0.0160866	0.0207932	0.0268083	0.0083006	0.0158968	0.0918735	0.024425	0.0516701	0.058973	0.0110029	0.000234604	0.00120745	0.0255874	0.0323209	0.0204038	0.0322469	0.00775873	0.00444893	0.0270089	0.0470427	0.00862485	9.48099e-05	0.00123462	0.0198812	0.0860273	0.0210344	0.0675474	0.104002	0.0410993	0.00841948	0.0237723	0.0418106	0.0741448	0.0643424	0.113491	0.0875752	0.0440256	0.0247808	0.0828783	0.0804484	0.0322423	0.0410694	0.0257701	0.0750749	0.0254992	0.117049	0.109741	0.79438	1.38554	0.470088	0.692024	0.891499	1.12171	1.44504	2.12726	0.5457982	1.075006	0.00759446	0.011083	0.00811303	0.0104868	0.0135204	0.00418629	0.00801732	0.0463351	0.0123184	0.0260591	0.0297422	0.00554916	0.000118319	0.00060896	0.0129046	0.0163006	0.0102904	0.0162633	0.00391301	0.00224376	0.0136216	0.0237253	0.00434982	4.7816e-05	0.000622662	0.0100268	0.0433867	0.0106084	0.0340666	0.0524518	0.0207278	0.00424625	0.0119892	0.0210866	0.0373939	0.0324502	0.0572375	0.0441673	0.0222037	0.0124979	0.0417985	0.040573	0.0162609	0.0207128	0.0129968	0.037863	0.0128602	0.0590321	0.0553465	1.982805
972	-999.709	-1067.259	67.54972	0.00661581	0.00203017	0.00376809	0.00728348	0.0268635	0.00105313	0.0121425	0.0887812	0.0114593	0.0385828	0.000302794	0.00708994	0.00380666	0.012477	0.0060042	0.00988456	0.0175534	0.00464375	0.013112	0.0237014	0.0878127	0.0460806	0.0223015	0.000578419	0.00138798	0.0241671	0.0790422	0.0119843	0.0223773	0.101115	0.0194232	0.00213731	0.0173418	0.0312015	0.0632158	0.0519434	0.0941357	0.00733781	0.0346558	0.0107469	0.116145	0.110823	0.0172096	0.0474287	0.0316229	0.109422	0.00785103	0.10908	0.102802	0.691432	1.57857	0.251639	0.51022	0.810636	1.2336	1.95994	3.97395	0.9976627	0.8212735	0.00394144	0.0012095	0.00224488	0.00433921	0.0160042	0.000627414	0.00723405	0.0528923	0.00682699	0.0229861	0.000180393	0.0042239	0.00226786	0.00743333	0.00357707	0.00588883	0.0104576	0.00276656	0.00781159	0.0141204	0.0523153	0.027453	0.0132864	0.000344599	0.000826902	0.0143978	0.0470902	0.00713976	0.0133315	0.0602406	0.0115716	0.00127332	0.0103316	0.0185886	0.0376615	0.0309458	0.0560823	0.00437158	0.0206466	0.0064026	0.0691945	0.066024	0.0102528	0.0282562	0.0188397	0.0651892	0.00467733	0.0649857	0.0612454	1.678527
1008	-999.3001	-1066.679	67.37841	0.00616515	0.023412	0.00272131	0.00801009	0.0340074	0.00186594	0.0152475	0.109748	0.018379	0.103722	0.000435896	0.0104189	0.00331919	0.00130107	0.00566605	0.0100998	0.0154845	0.0147236	0.0119554	0.00322707	0.0393408	0.0224757	0.008694	0.0302635	0.000118021	0.00962973	0.054235	0.00317944	0.07491	0.00202131	0.0472896	0.00053932	0.0144822	0.0271745	0.0667037	0.0345358	0.0908668	0.00703599	0.0346527	0.0190176	0.103902	0.106781	0.025215	0.0417563	0.00733462	0.100376	0.0381227	0.237067	0.131197	0.835808	1.30786	0.407331	0.645313	0.872272	1.14643	1.54964	2.455	0.6494087	1.198249	0.00346585	0.0131615	0.00152983	0.00450301	0.0191179	0.00104897	0.00857168	0.0616969	0.0103321	0.0583091	0.000245047	0.00585717	0.00186594	0.000731419	0.00318527	0.0056778	0.00870488	0.00827713	0.00672093	0.00181416	0.0221161	0.0126351	0.00488749	0.0170132	6.63475e-05	0.00541352	0.0304892	0.00178738	0.042112	0.00113631	0.0265847	0.000303189	0.0081414	0.0152766	0.0374986	0.0194149	0.0510824	0.00395541	0.0194806	0.0106911	0.0584105	0.0600288	0.0141751	0.023474	0.00412329	0.0564284	0.0214314	0.133272	0.0737548	1.778828
