Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	tree_length
40644	-1005.263	-1072.81	67.54672	0.0432128	0.00904269	0.0323964	0.00270716	0.0669397	0.00694615	0.00606545	0.0857519	0.00111267	0.0505058	0.0354464	0.0123856	0.00024608	0.00406213	0.0146497	0.0132428	0.00468759	0.0354851	0.010312	0.0133783	0.0207548	0.0909721	0.00477087	0.0110873	0.0162743	0.0112727	0.00486533	0.0463808	0.03076	0.0518002	0.13583	0.0460013	0.137796	0.0952046	0.0153601	0.0131539	0.0653454	0.0142656	0.098749	0.0177874	0.0800275	0.0457173	0.0551895	0.031974	0.0113206	0.0352206	0.0843559	0.0383603	0.0117413	0.770208	1.43086	0.396902	0.637202	0.868836	1.15096	1.56936	2.51951	0.6681629	1.009281	0.0244014	0.00510622	0.0182936	0.00152868	0.0377995	0.00392235	0.00342504	0.0484224	0.000628303	0.0285196	0.0200159	0.00699388	0.000138956	0.0022938	0.00827237	0.00747796	0.00264699	0.0200377	0.00582297	0.00755445	0.0117198	0.0513701	0.00269401	0.00626079	0.00918976	0.00636548	0.00274735	0.0261903	0.0173695	0.0292505	0.0767007	0.025976	0.0778105	0.0537601	0.00867351	0.00742774	0.0368993	0.00805548	0.0557616	0.0100442	0.0451899	0.0258156	0.0311644	0.018055	0.0063925	0.0198884	0.0476341	0.0216613	0.00663006	1.770915
40680	-1002.562	-1069.229	66.66714	0.0269296	0.0729582	0.0137006	0.0130429	0.0658602	0.00502966	0.00625673	0.130116	0.00866858	0.0278658	0.0516495	0.0188134	0.00438503	0.00462457	0.00245217	0.0194957	0.00286509	0.00886399	0.00446801	0.00490481	0.0768651	0.0496849	0.0186609	0.00845308	0.00910163	0.010976	0.0189131	0.153912	0.0228579	0.0667738	0.099967	0.0225722	0.281131	0.0942796	0.0356498	0.0184239	0.0950039	0.0398545	0.0934665	0.0454482	0.147935	0.0680595	0.117207	0.0200226	0.00347872	0.0693434	0.0921872	0.0714075	0.0267135	0.843855	1.29277	0.543387	0.742698	0.911372	1.09725	1.34644	1.84031	0.4410235	1.223904	0.0113565	0.0307672	0.00577769	0.0055003	0.0277739	0.00212105	0.00263852	0.0548713	0.00365562	0.0117513	0.0217811	0.00793377	0.00184921	0.00195023	0.0010341	0.00822151	0.00120823	0.00373803	0.0018842	0.00206841	0.0324147	0.0209526	0.00786948	0.00356474	0.00383825	0.00462867	0.00797581	0.0649059	0.00963939	0.0281592	0.042157	0.00951891	0.118556	0.0397586	0.0150339	0.00776951	0.0400641	0.016807	0.0394157	0.0191659	0.0623856	0.0287014	0.0494274	0.00844371	0.00146701	0.0292428	0.0388762	0.0301132	0.0112654	2.3713
40716	-995.9878	-1062.898	66.9102	0.0163547	0.0283613	0.010326	0.0218438	0.0457182	0.0154158	0.00284497	0.0741475	0.00613606	0.0673199	0.080468	0.0036999	9.56399e-05	0.00273188	0.0107149	0.0460541	0.00401722	0.00606191	0.0312852	0.0119468	0.0371634	0.00471294	0.00399756	0.00304031	0.00504232	0.0154279	0.00593529	0.00827052	0.0254639	0.0406365	0.188533	0.0153258	0.214124	0.0562446	0.0138867	0.00959779	0.141147	0.0369166	0.0998139	0.0417365	0.12996	0.0983409	0.11681	0.0339122	0.00150679	0.0362456	0.0520182	0.00804852	0.0190693	0.859361	1.2637	0.328928	0.581419	0.844355	1.18434	1.71993	3.04018	0.8039921	1.275069	0.00839358	0.0145556	0.00529954	0.0112107	0.0234636	0.00791174	0.00146011	0.0380542	0.00314917	0.0345501	0.041298	0.00189887	4.90846e-05	0.00140206	0.00549911	0.023636	0.00206173	0.00311111	0.0160563	0.00613138	0.0190731	0.00241879	0.00205164	0.00156036	0.00258783	0.00791796	0.00304612	0.00424462	0.0130686	0.0208556	0.0967596	0.00786553	0.109893	0.028866	0.00712699	0.0049258	0.0724398	0.0189465	0.0512268	0.0214201	0.0666985	0.0504708	0.0599497	0.0174045	0.000773318	0.0186021	0.0266969	0.00413068	0.00978678	1.948472
40752	-1001.812	-1068.945	67.13338	0.00469898	0.00701329	0.017351	0.00298026	0.0502781	0.00595602	0.000496933	0.0996417	0.00325592	0.045116	0.0436167	0.00277304	0.00394722	0.00368171	0.0061453	0.0495437	0.0086182	0.0066099	0.0366487	0.0326475	0.0149381	0.00934001	0.00109473	0.0143873	0.0011128	0.000450127	0.00268175	0.0218722	0.0328053	0.0563221	0.167147	0.00529858	0.106187	0.0163042	0.0156158	0.00126551	0.114241	0.0122021	0.0523806	0.0384779	0.054362	0.131093	0.0872244	0.0372296	0.00371124	0.00855252	0.0541703	0.041918	0.00978077	0.881746	1.22173	0.220055	0.477916	0.794261	1.25903	2.09242	4.54431	1.094637	1.353226	0.00304499	0.00454468	0.0112436	0.00193124	0.0325807	0.00385956	0.000322017	0.0645688	0.00210987	0.0292356	0.028264	0.00179696	0.00255783	0.00238579	0.00398222	0.0321048	0.00558468	0.00428328	0.0237487	0.0211559	0.00968006	0.00605242	0.000709395	0.00932314	0.000721106	0.000291687	0.0017378	0.0141734	0.0212582	0.0364973	0.108313	0.00343354	0.0688101	0.0105653	0.0101192	0.000820066	0.0740295	0.0079071	0.0339432	0.024934	0.0352271	0.0849494	0.0565223	0.0241252	0.00240492	0.00554212	0.0351029	0.0271633	0.00633804	1.543186
40788	-992.3658	-1058.645	66.27935	0.0131646	0.0101128	0.00537976	0.0050787	0.0365271	0.00131865	0.00339123	0.143182	0.00390065	0.0651993	0.0992047	0.0039545	0.00464608	0.0153747	0.0303105	0.0584566	0.00509219	0.030353	0.00397517	0.065089	0.0390895	0.0117431	0.0231145	0.0553938	0.0041979	0.00279041	0.0132196	0.0272213	0.0276799	0.0928432	0.324494	0.00824281	0.279518	0.104248	0.0489461	0.0204279	0.151399	0.0370571	0.108039	0.0441372	0.098577	0.1164	0.122373	0.0461485	0.00115492	0.0310486	0.0920863	0.145502	0.00703878	0.860595	1.26139	0.684274	0.831077	0.943908	1.05943	1.20326	1.4614	0.27433	1.27924	0.00489782	0.00376241	0.00200152	0.00188951	0.0135897	0.000490597	0.00126169	0.0532703	0.00145122	0.0242571	0.0369087	0.00147125	0.00172856	0.00572008	0.0112769	0.0217485	0.00189453	0.0112927	0.00147895	0.0242161	0.0145431	0.00436895	0.00859964	0.020609	0.00156181	0.00103816	0.00491831	0.0101275	0.0102982	0.0345419	0.120727	0.0030667	0.103993	0.0387849	0.0182102	0.00760012	0.0563272	0.0137869	0.0401955	0.016421	0.0366752	0.0433061	0.0455284	0.0171694	0.000429682	0.0115515	0.0342603	0.0541334	0.00261875	2.687843
40824	-992.152	-1059.373	67.22135	0.00364697	0.00481752	0.0175291	0.00719316	0.0628373	0.00759061	0.00162806	0.103874	0.00207529	0.0351894	0.0259805	0.00657704	0.0233304	0.00804299	0.00726882	0.0116238	0.0183887	0.0117946	0.00230593	0.0470105	0.021847	0.0139473	0.00624089	0.0846711	0.00613202	0.0135822	0.00152025	0.00455003	0.0320982	0.0656417	0.206954	0.00241272	0.266982	0.0547577	0.00503651	0.0160947	0.10981	0.0209055	0.086412	0.0468861	0.0827104	0.0375827	0.11491	0.0311176	0.00500494	0.0416616	0.0463111	0.0629328	0.0300098	0.784232	1.40457	0.365199	0.611849	0.857901	1.16564	1.63439	2.73823	0.7283567	1.046896	0.00189215	0.00249946	0.00909454	0.003732	0.0326016	0.00393821	0.00084468	0.0538925	0.00107672	0.0182572	0.0134794	0.00341234	0.0121044	0.00417292	0.00377125	0.00603076	0.00954056	0.00611936	0.00119638	0.0243903	0.0113348	0.00723625	0.00323794	0.0439296	0.00318145	0.00704679	0.000788747	0.00236068	0.0166534	0.0340567	0.107373	0.00125178	0.138517	0.0284098	0.00261308	0.00835034	0.0569722	0.0108463	0.0448328	0.0243258	0.0429123	0.0194989	0.0596182	0.0161446	0.0025967	0.0216151	0.0240274	0.0326512	0.0155699	1.927427
40860	-1006.813	-1073.171	66.35757	0.0342885	0.00513981	0.0208684	0.0685444	0.0545603	0.00353685	0.00611938	0.0935568	0.00564396	0.076027	0.0253461	0.0066364	0.00384926	0.0184732	0.00324429	0.0498292	0.00660771	0.0260997	0.0258816	0.0125925	0.058626	0.0738278	0.0317589	0.0230266	0.00179054	0.0235966	0.0836271	0.118099	0.0466315	0.144045	0.0147995	0.131114	0.0796484	0.0890658	0.137307	0.0172392	0.000945447	0.0475043	0.0428875	0.0280304	0.0694567	0.273295	0.0176325	0.028769	0.26211	0.023798	0.0965035	0.162823	0.00869114	0.732809	1.50098	0.470972	0.692658	0.891754	1.12139	1.44371	2.12327	0.5444394	0.9154118	0.0127775	0.00191534	0.00777659	0.025543	0.0203318	0.001318	0.00228038	0.0348638	0.00210321	0.0283313	0.00944518	0.00247304	0.00143442	0.00688402	0.00120898	0.0185688	0.00246235	0.009726	0.00964473	0.00469258	0.0218469	0.0275118	0.0118349	0.00858084	0.000667243	0.00879324	0.0311635	0.0440094	0.0173772	0.0536782	0.00551501	0.0488595	0.0296809	0.0331902	0.0511672	0.00642417	0.000352319	0.0177024	0.015982	0.0104455	0.0258829	0.101843	0.00657073	0.0107207	0.0976748	0.00886827	0.0359619	0.0606757	0.00323874	2.683495
40896	-1001.77	-1067.914	66.14448	0.0645681	0.0139974	0.00655216	0.0128753	0.0124653	0.00612452	0.0216498	0.1503	0.00103819	0.0298863	0.00491026	0.0141896	0.00199375	0.0189751	0.00696315	0.0502326	0.0169963	0.0231438	0.00771922	0.0263265	0.0066882	0.0441758	0.0518116	0.0979028	0.00224313	0.0192646	0.0283524	0.0894878	0.0327983	0.17144	0.0654566	0.178756	0.136459	0.0565495	0.0859281	0.00148795	0.00323541	0.0669294	0.0459087	0.00492903	0.111586	0.290935	0.0868681	0.078063	0.125755	0.0256958	0.132888	0.0501834	0.011716	0.865949	1.25135	0.470217	0.692116	0.891536	1.12166	1.44484	2.12668	0.5455992	1.297527	0.0248874	0.00539522	0.0025255	0.00496271	0.0048047	0.00236067	0.0083448	0.0579324	0.000400167	0.0115195	0.00189264	0.00546931	0.000768481	0.00731385	0.00268391	0.0193619	0.00655116	0.00892067	0.00297534	0.0101474	0.00257794	0.0170273	0.0199705	0.0377362	0.000864605	0.00742544	0.0109283	0.0344927	0.0126419	0.0660809	0.0252299	0.0689006	0.0525975	0.0217967	0.0331206	0.000573524	0.00124707	0.0257976	0.0176953	0.00189987	0.0430103	0.112139	0.0334829	0.030089	0.0484718	0.00990431	0.051221	0.019343	0.00451587	2.594402
40932	-991.6896	-1059.424	67.7347	0.0108643	0.00557014	0.039329	0.0212614	0.0331141	0.00296026	0.0104513	0.0691765	0.00429	0.0351611	0.0642125	0.00132351	0.0016593	0.0108859	0.0021566	0.0062041	0.00425224	0.0104086	0.00983981	0.00569052	0.0592644	0.0112984	0.0278699	0.0385655	0.00113073	0.00964593	0.0756157	0.0986838	0.0220887	0.092824	0.0177879	0.104617	0.0760562	0.0411883	0.0736115	0.0140712	0.00738491	0.0325833	0.0421663	0.000839567	0.0609514	0.20236	0.00677302	0.066155	0.035605	0.00100172	0.0929154	0.0371249	0.0012539	0.699043	1.56429	0.348109	0.597714	0.851667	1.17417	1.67304	2.87267	0.7630114	0.8378895	0.00638982	0.00327608	0.0231314	0.0125049	0.0194761	0.00174108	0.00614692	0.0406862	0.00252317	0.02068	0.0377667	0.000778424	0.00097592	0.00640256	0.00126841	0.00364895	0.00250096	0.00612183	0.00578729	0.00334689	0.0348564	0.00664516	0.0163917	0.0226823	0.000665039	0.00567326	0.0444735	0.058041	0.0129915	0.0545945	0.010462	0.0615303	0.0447325	0.0242249	0.0432946	0.00827598	0.00434344	0.0191639	0.0248001	0.000493792	0.0358486	0.119018	0.00398356	0.0389091	0.0209411	0.000589165	0.0546483	0.021835	0.000737481	1.700244
40968	-997.7001	-1064.689	66.98892	0.0182638	0.0168753	0.00375923	0.0195974	0.0366288	0.0152925	0.00250455	0.0779222	0.00441268	0.0346393	0.0803641	0.000398238	0.00283305	0.0134347	0.0110338	0.0132679	0.00292702	0.0193689	0.0222882	0.0313009	0.046159	0.000671589	0.0154751	0.0646547	0.0108784	0.0132764	0.140159	0.126056	0.0256036	0.121166	0.0324505	0.0696257	0.0605555	0.0158128	0.0862421	0.00523623	0.0165774	0.0287485	0.0371304	0.0416047	0.0613851	0.200285	0.00943351	0.0552522	0.00211827	0.00757826	0.0924325	0.0708387	0.0543796	0.865202	1.25275	0.367892	0.614045	0.85886	1.16433	1.62854	2.71819	0.723045	1.294957	0.00941965	0.00870356	0.00193885	0.0101075	0.0188915	0.00788721	0.00129174	0.0401889	0.00227587	0.0178654	0.0414483	0.000205394	0.00146116	0.00692901	0.00569075	0.00684298	0.00150963	0.00998961	0.0114953	0.0161436	0.0238068	0.000346376	0.00798136	0.0333461	0.00561062	0.00684741	0.0722881	0.065014	0.0132052	0.0624923	0.0167365	0.0359099	0.0312319	0.00815558	0.0444799	0.00270062	0.00854992	0.0148272	0.0191502	0.0214579	0.0316598	0.103298	0.00486539	0.0284967	0.00109251	0.00390854	0.0476727	0.0365355	0.0280466	1.9389
41004	-999.7276	-1066.411	66.68361	0.0459908	0.0195881	0.0122125	0.00468849	0.0395149	0.0123642	0.00296994	0.0919147	0.00244788	0.0309108	0.0773716	0.00324681	0.0087648	0.00455622	0.011941	0.0773128	0.00767325	0.0403387	0.00872972	0.0153108	0.00875329	0.00721331	0.0187149	0.00637214	0.0017249	0.00782175	0.159019	0.127613	0.0509992	0.168523	0.0394921	0.0646902	0.0550706	0.00968363	0.0519325	0.0337972	0.0280014	0.0465074	0.0625223	0.024021	0.0955195	0.208796	0.00967522	0.0838005	0.0376889	0.00519905	0.112072	0.0474385	0.0572364	0.931518	1.1284	0.487793	0.704615	0.896528	1.11541	1.41922	2.05005	0.5190648	1.547847	0.0214135	0.0091203	0.00568617	0.00218298	0.0183983	0.0057568	0.00138282	0.0427959	0.00113974	0.0143922	0.0360245	0.00151173	0.00408093	0.00212139	0.00555979	0.0359972	0.0035727	0.0187819	0.00406459	0.00712879	0.00407557	0.00335855	0.00871371	0.00296689	0.000803121	0.00364184	0.0740398	0.0594173	0.0237454	0.0784652	0.0183877	0.03012	0.0256411	0.00450874	0.02418	0.0157361	0.0130376	0.021654	0.0291107	0.0111843	0.0444743	0.0972161	0.00450482	0.0390179	0.0175481	0.0024207	0.0521813	0.0220876	0.0266495	2.147747
41040	-1008.16	-1075.465	67.30411	0.00662963	0.00554836	0.0281462	0.00910591	0.0451826	0.0012971	0.0205263	0.0529703	0.00360208	0.0234257	0.0659006	0.0331009	0.00552785	0.00919932	0.0166396	0.00106943	0.0225234	0.0128619	0.0173665	0.00782411	0.0535032	0.0101742	0.00357172	0.0307787	0.00103432	0.0187672	0.00388034	0.0106123	0.158427	0.0417961	0.0357495	0.191213	0.0779856	0.0119865	0.0699346	0.0388941	0.0550508	0.0294351	0.0409189	0.0440395	0.0179324	0.0817348	0.116917	0.0242561	0.0124186	0.0376004	0.0114137	0.0716692	0.034447	0.74318	1.48154	0.235046	0.493526	0.802266	1.24647	2.02624	4.25448	1.046984	0.9405519	0.00384418	0.00321721	0.0163205	0.00528004	0.026199	0.000752123	0.0119021	0.0307147	0.00208866	0.0135833	0.0382124	0.0191935	0.00320531	0.00533421	0.00964846	0.000620107	0.0130602	0.00745796	0.0100699	0.0045368	0.0310237	0.00589948	0.00207105	0.0178469	0.000599748	0.0108821	0.00225001	0.00615354	0.0918637	0.0242354	0.0207293	0.110875	0.0452198	0.00695033	0.0405514	0.0225527	0.0319211	0.0170679	0.0237267	0.0255362	0.0103981	0.0473938	0.067794	0.0140649	0.00720088	0.0218025	0.00661824	0.0415573	0.019974	1.72459
41076	-999.1479	-1067.161	68.01343	0.0214005	0.0032144	0.0211464	0.0378458	0.0258658	0.00388511	0.0170702	0.0533849	0.00329022	0.00299731	0.0212362	0.00469614	0.00365441	0.00247391	0.00200044	0.00379925	0.0201008	0.00727641	0.0126155	0.0288031	0.0276888	0.00150599	0.0122503	0.00930597	0.000152067	0.00501335	0.000377723	0.0111622	0.0638549	0.0184211	0.018971	0.137282	0.0427664	0.00801971	0.0364873	0.07124	0.0920582	0.0196399	0.0281635	0.0425158	0.0114231	0.0419103	0.0491539	0.0280399	0.00756378	0.0170479	0.00473029	0.0663543	0.100036	0.725869	1.514	0.25598	0.514494	0.812748	1.23039	1.94366	3.90656	0.9852947	0.8989488	0.0168522	0.00253124	0.0166521	0.0298023	0.0203685	0.0030594	0.0134423	0.042039	0.00259094	0.00236028	0.0167229	0.00369806	0.00287773	0.00194813	0.00157528	0.00299179	0.0158288	0.00572995	0.00993428	0.0226815	0.021804	0.00118592	0.00964672	0.00732815	0.000119748	0.00394785	0.000297445	0.00878985	0.0502837	0.0145061	0.0149391	0.108105	0.0336772	0.00631527	0.0287326	0.0560992	0.072493	0.0154658	0.0221778	0.0334799	0.00899531	0.033003	0.0387071	0.0220805	0.00595624	0.0134247	0.00372495	0.0522519	0.0787752	1.269892
41112	-997.9212	-1064.737	66.81589	0.0447982	0.0240821	0.0212854	0.00522418	0.0370681	0.00366696	0.0499801	0.0988723	0.00840728	0.014625	0.0393859	0.00263132	0.00410534	0.00510585	0.00102151	0.0423637	0.00933884	0.0225466	0.0187669	0.0499228	0.0441441	0.00487392	0.0444037	0.0419756	0.00672445	0.022692	0.065636	0.01039	0.0621479	0.036752	0.0610991	0.20954	0.119818	0.0228618	0.0524267	0.0789068	0.14273	0.0324141	0.0447644	0.114388	0.0118595	0.0350978	0.156007	0.0362208	0.00295973	0.0943693	0.00428691	0.114692	0.124439	0.753616	1.46197	0.411215	0.648307	0.873532	1.14478	1.54248	2.43182	0.6425469	0.9665247	0.0194621	0.0104622	0.0092472	0.00226959	0.0161038	0.00159307	0.0217133	0.042954	0.00365245	0.00635366	0.0171108	0.00114315	0.00178352	0.00221818	0.000443785	0.0184044	0.00405716	0.00979514	0.00815306	0.0216884	0.0191779	0.00211742	0.0192907	0.0182358	0.00292136	0.00985829	0.0285149	0.00451381	0.0269995	0.0159665	0.0265438	0.0910324	0.0520536	0.00993206	0.0227762	0.0342802	0.0620075	0.014082	0.0194474	0.0496945	0.00515222	0.0152479	0.0677757	0.0157357	0.00128582	0.0409977	0.0018624	0.0498265	0.0540611	2.301819
41148	-1005.67	-1073.177	67.50713	0.00319149	0.0022028	0.00563221	0.010048	0.0253551	0.000249919	0.00312474	0.0307781	0.00334745	0.00105013	0.0660067	0.00254723	0.0013716	0.00390201	0.000449237	0.00421448	0.000627161	0.00896312	0.00213149	0.00860657	0.00419481	0.000531997	0.00391839	0.030723	0.00114596	0.00185737	0.0318601	0.00832819	0.00547767	0.0111479	0.0197464	0.0609654	0.0171876	0.00826423	0.0193133	0.03316	0.032795	0.0145944	0.0171931	0.0255626	0.00788615	0.00348833	0.0529386	0.0087975	0.00630278	0.0112722	0.00213898	0.0372412	0.0131868	0.940804	1.11099	0.133644	0.374734	0.736223	1.35828	2.66856	7.48258	1.455232	1.587777	0.00472799	0.00326331	0.00834376	0.0148855	0.037562	0.000370239	0.00462911	0.0455959	0.00495903	0.0015557	0.0977849	0.00377357	0.00203195	0.00578058	0.000665517	0.00624349	0.0009291	0.0132783	0.00315768	0.0127501	0.00621436	0.000788121	0.00580485	0.0455142	0.00169767	0.00275157	0.0471988	0.0123377	0.00811482	0.0165149	0.0292531	0.0903165	0.0254624	0.012243	0.0286115	0.0491245	0.0485838	0.0216208	0.0254705	0.0378695	0.0116828	0.00516774	0.0784253	0.013033	0.00933718	0.0166991	0.00316876	0.0551705	0.0195354	0.6750198
41184	-1004.508	-1072.168	67.66077	0.00714608	0.00412468	0.0238751	0.00551348	0.0163195	0.00133041	0.0102449	0.0718185	0.0152363	0.0077036	0.0190114	0.00467666	0.00215929	0.00427695	0.00457728	0.00400324	0.0176949	0.00694958	0.00101901	0.0148252	0.0242281	0.00569533	0.0149477	0.0503755	0.00307576	0.0112962	0.0563805	0.00700384	0.000237946	0.00440689	0.030868	0.182445	0.0270704	0.0231839	0.028104	0.028075	0.0734351	0.0216664	0.0388623	0.117795	0.0152536	0.0409082	0.0536778	0.0301697	0.0129849	0.0317013	0.0019263	0.0529476	0.0431777	0.805933	1.36387	0.211435	0.468691	0.789446	1.26671	2.1336	4.7296	1.123533	1.107965	0.00560738	0.00323655	0.0187343	0.00432631	0.0128056	0.00104394	0.00803894	0.0563545	0.0119556	0.00604486	0.0149179	0.00366968	0.00169435	0.00335603	0.0035917	0.00314126	0.0138848	0.00545319	0.0007996	0.011633	0.0190113	0.00446901	0.0117292	0.0395286	0.00241348	0.00886389	0.0442407	0.00549577	0.000186712	0.00345799	0.0242215	0.143161	0.0212416	0.0181919	0.0220526	0.0220298	0.057623	0.0170012	0.0304944	0.0924315	0.0119692	0.0320998	0.0421199	0.0236735	0.010189	0.0248754	0.00151153	0.0415469	0.0338807	1.274406
41220	-996.7147	-1064.28	67.56496	0.0079853	0.0376832	0.0108742	0.0027255	0.016149	0.00731742	0.0124761	0.0795539	0.00574416	0.0225171	0.02635	0.00445521	0.00312936	0.0134254	0.0111329	0.0103093	0.0036708	0.00985176	0.000331186	0.0255229	0.0164807	0.0253954	0.0135755	0.0078968	0.0115863	0.0219774	0.00259055	0.0245945	0.119141	0.0922945	0.197466	0.0276755	0.081777	0.100707	0.0501785	0.0959957	0.012574	0.00249334	0.0481038	0.0297133	0.0853157	0.0302177	0.0389541	0.0313461	0.100188	0.0081549	0.0189467	0.0599557	0.0046411	0.6757	1.60806	0.23995	0.498521	0.804791	1.24256	2.00593	4.16753	1.032053	0.7878668	0.00477835	0.0225494	0.00650708	0.00163092	0.00966343	0.00437869	0.00746562	0.0476045	0.00343727	0.0134741	0.0157677	0.00266597	0.00187259	0.00803365	0.00666189	0.00616901	0.00219658	0.00589523	0.00019818	0.0152727	0.00986195	0.0151965	0.00812351	0.00472539	0.00693319	0.0131511	0.00155017	0.0147172	0.0712935	0.0552284	0.118162	0.0165609	0.0489348	0.0602621	0.0300265	0.0574432	0.00752422	0.001492	0.028785	0.0177802	0.0510524	0.0180821	0.0233099	0.0187573	0.0599517	0.00487984	0.0113376	0.0358771	0.00277721	1.671141
41256	-989.059	-1056.332	67.27298	0.00399377	0.0161505	0.0194255	0.0071726	0.0489122	0.00803383	0.0395723	0.104831	0.000435811	0.0504645	0.0493589	0.00291972	0.0138673	0.00667016	0.00334223	0.00956929	0.00354946	0.0099886	0.00717209	0.0759791	0.0128176	0.0480669	0.0168401	0.00297244	0.00221424	0.0422072	0.00797457	0.0128772	0.0744131	0.147957	0.251344	0.0190825	0.118984	0.075697	0.121802	0.126472	0.0126662	0.0156749	0.0231544	0.0311018	0.0963097	0.054383	0.0304183	0.0886759	0.0986491	0.0522537	0.0339212	0.0853467	0.00947632	0.681746	1.59673	0.47803	0.697701	0.893774	1.11885	1.43328	2.09192	0.5336841	0.8005585	0.00181935	0.0073573	0.00884925	0.00326746	0.0222818	0.00365979	0.018027	0.0477553	0.000198532	0.022989	0.0224853	0.00133007	0.00631723	0.00303857	0.00152254	0.00435927	0.00161695	0.00455028	0.00326723	0.0346121	0.00583903	0.0218968	0.00767147	0.00135409	0.00100869	0.0192274	0.0036328	0.00586616	0.0338987	0.0674016	0.114499	0.008693	0.0542028	0.0344836	0.0554866	0.0576138	0.00577004	0.00714068	0.0105479	0.0141684	0.0438736	0.024774	0.013857	0.0403961	0.0449394	0.0238041	0.0154527	0.0388795	0.00431691	2.195161
41292	-997.3855	-1064.945	67.55979	0.00385237	0.0283097	0.0418437	0.0122527	0.0180511	0.010887	0.00599016	0.07939	0.000167742	0.0234343	0.0377265	0.00713112	0.00203626	0.0243097	0.000531764	0.00813058	0.0040604	0.00684006	0.0015426	0.0527929	0.0210934	0.00742465	0.0122815	0.0051027	0.00486371	0.00537299	0.00937629	0.0063738	0.0314315	0.076499	0.15683	0.0201351	0.0546753	0.0375147	0.0755864	0.0837923	0.00075454	0.00970955	0.0314117	0.0262048	0.0550169	0.0560318	0.0187741	0.0705185	0.0174465	0.0144617	0.0302988	0.0705009	0.00882505	0.839487	1.30096	0.25362	0.512176	0.811604	1.23213	1.95245	3.9429	0.9919904	1.209904	0.00277631	0.0204021	0.0301557	0.00883024	0.013009	0.00784596	0.00431696	0.0572144	0.000120888	0.0168885	0.0271885	0.00513922	0.00146748	0.0175194	0.000383229	0.00585951	0.00292623	0.00492946	0.00111171	0.0380465	0.0152014	0.00535076	0.00885099	0.00367739	0.00350516	0.00387218	0.00675725	0.00459344	0.0226519	0.0551309	0.113023	0.0145108	0.0394031	0.0270359	0.0544732	0.060387	0.000543778	0.00699743	0.0226376	0.0188851	0.0396493	0.0403807	0.01353	0.0508209	0.0125732	0.0104222	0.0218356	0.0508082	0.00635999	1.387588
